repo_name,files_num1,files_num2,matched_files,pkgs_num1,pkgs_num2,matched_pkgs,doc_name,originator_score_r,supplier_score_r,copyright_score_r,version_score_r,PVC_score_r,cpe_score_r,purl_score_r,dL_score_r,licenseC_score_r,licenseD_score_r,originator_score,supplier_score,copyright_score,version_score,PVC_score,cpe_score,purl_score,dL_score,licenseC_score,licenseD_score,checksum_score
Flat-Lattice-Transformer,0,0,0,1,1,1,0.5011904761904762,0.0,0.0,0,0.34629629629629627,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FunpySpiderSearchEngine,0,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GameDevelopmentToolset,0,0,0,1,1,1,0.47243589743589737,0.0,0.0,0.0,0.33666666666666667,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GassistPi,0,0,0,3,1,1,0.3231837606837607,0.0,0.0,0.0,0.2388888888888889,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Generative-Art,0,0,0,1,1,1,0.4011243386243386,0.0,0.0,0,0.3060457516339869,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GetOldTweets-python,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost.py,4,59,0,4,2,2,0.3263888888888889,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GitHack,0,0,0,1,1,1,0.393939393939394,0.0,0.0,0,0.34722222222222215,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoAgent-Always-Available,0,0,0,1,1,1,0.4226190476190476,0.0,0.0,0.0,0.34629629629629627,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home-Assistant-custom-components-Xiaomi-Cloud-Map-Extractor,0,0,0,1,1,1,0.4953703703703704,0.0,0.0,0.0,0.3816820276497696,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Human-detection-and-Tracking,0,0,0,1,1,1,0.5684027777777777,0.0,0.0,0.0,0.3240783410138249,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HyperPose,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IbPy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
